doc_id,content,data_type,meta_route_id,meta_wp_orden,meta_punto_de_paso,meta_tiempo,meta_altura,meta_latitud,meta_longitud,meta_table_idx,meta_pais,meta_region,meta_provincia,meta_comarca,meta_zona,meta_pueblo,meta_nombre_ruta,meta_categoria,meta_dificultad,meta_descripcion_dificultad,meta_distancia_total_km,meta_altitud_minima_m,meta_altitud_maxima_m,meta_desnivel_acumulado_pos,meta_desnivel_acumulado_neg,meta_tiempo_total_min,meta_Punto_salida_llegada,meta_poblacion_cercana,meta_link_archivo,meta_fecha
209_wp-6,"Waypoint 'Desvío - casa de Sant Quintí', tiempo 3:05h, altura 1.510m, coordenadas 42.234060º, 1.433340º.",waypoint,209,6,Desvío - casa de Sant Quintí,3:05h,1.510m,42.234060º,1.433340º,3,España,Cataluña,Lérida,Cerdaña (Lérida),Valle de la Cerdaña (Lérida),Prullans,La cueva de Anes desde Prullans,Paisajes pintorescos;Familias y niños;Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.7,1102.0,1.65,585.0,,270.0,Hotel Muntanya de Prullans,Prullans,https://www.rutaspirineos.org/rutas/prullans-cova-anes-la-cerdanya,11/11/2025
209_wp-7,"Waypoint 'Hotel Muntanya (Cerdanya EcoResort) - Prullans', tiempo 4:20h, altura 1.102m, coordenadas 42.378715º, 1.738339º.",waypoint,209,7,Hotel Muntanya (Cerdanya EcoResort) - Prullans,4:20h,1.102m,42.378715º,1.738339º,3,España,Cataluña,Lérida,Cerdaña (Lérida),Valle de la Cerdaña (Lérida),Prullans,La cueva de Anes desde Prullans,Paisajes pintorescos;Familias y niños;Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.7,1102.0,1.65,585.0,,270.0,Hotel Muntanya de Prullans,Prullans,https://www.rutaspirineos.org/rutas/prullans-cova-anes-la-cerdanya,11/11/2025
210_wp-1,"Waypoint 'Adri', tiempo 0:00h, altura 304m, coordenadas 42.051743º, 2.739400º.",waypoint,210,1,Adri,0:00h,304m,42.051743º,2.739400º,1,España,Cataluña,Gerona,Gironés,El valle del Ter,Canet de Adri,El volcán del Puig d'Adri,"Paisajes pintorescos;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",6.5,223.0,355.0,185.0,,95.0,Vecindario de Adri,Canet d'Adri,https://www.rutaspirineos.org/rutas/puig-adri-les-gorgues-de-canet-adri,11/11/2025
210_wp-2,"Waypoint 'Ruinas de Can Xinet', tiempo 0:10h, altura 345m, coordenadas 42.045668º, 2.742146º.",waypoint,210,2,Ruinas de Can Xinet,0:10h,345m,42.045668º,2.742146º,1,España,Cataluña,Gerona,Gironés,El valle del Ter,Canet de Adri,El volcán del Puig d'Adri,"Paisajes pintorescos;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",6.5,223.0,355.0,185.0,,95.0,Vecindario de Adri,Canet d'Adri,https://www.rutaspirineos.org/rutas/puig-adri-les-gorgues-de-canet-adri,11/11/2025
210_wp-3,"Waypoint 'Carretera de Canet de Adri - Adri', tiempo 0:35h, altura 265m, coordenadas 42.040820º, 2.731455º.",waypoint,210,3,Carretera de Canet de Adri - Adri,0:35h,265m,42.040820º,2.731455º,1,España,Cataluña,Gerona,Gironés,El valle del Ter,Canet de Adri,El volcán del Puig d'Adri,"Paisajes pintorescos;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",6.5,223.0,355.0,185.0,,95.0,Vecindario de Adri,Canet d'Adri,https://www.rutaspirineos.org/rutas/puig-adri-les-gorgues-de-canet-adri,11/11/2025
210_wp-4,"Waypoint 'Gargantas de Canet', tiempo 0:45h, altura 223m, coordenadas 42.036048º, 2.730013º.",waypoint,210,4,Gargantas de Canet,0:45h,223m,42.036048º,2.730013º,1,España,Cataluña,Gerona,Gironés,El valle del Ter,Canet de Adri,El volcán del Puig d'Adri,"Paisajes pintorescos;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",6.5,223.0,355.0,185.0,,95.0,Vecindario de Adri,Canet d'Adri,https://www.rutaspirineos.org/rutas/puig-adri-les-gorgues-de-canet-adri,11/11/2025
210_wp-5,"Waypoint 'Sant Vicenç de Canet de Adri', tiempo 0:55h, altura 246m, coordenadas 42.038135º, 2.734584º.",waypoint,210,5,Sant Vicenç de Canet de Adri,0:55h,246m,42.038135º,2.734584º,1,España,Cataluña,Gerona,Gironés,El valle del Ter,Canet de Adri,El volcán del Puig d'Adri,"Paisajes pintorescos;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",6.5,223.0,355.0,185.0,,95.0,Vecindario de Adri,Canet d'Adri,https://www.rutaspirineos.org/rutas/puig-adri-les-gorgues-de-canet-adri,11/11/2025
210_wp-6,"Waypoint 'Adri', tiempo 1:35h, altura 304m, coordenadas 42.051743º, 2.739400º.",waypoint,210,6,Adri,1:35h,304m,42.051743º,2.739400º,1,España,Cataluña,Gerona,Gironés,El valle del Ter,Canet de Adri,El volcán del Puig d'Adri,"Paisajes pintorescos;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",6.5,223.0,355.0,185.0,,95.0,Vecindario de Adri,Canet d'Adri,https://www.rutaspirineos.org/rutas/puig-adri-les-gorgues-de-canet-adri,11/11/2025
211_wp-1,"Waypoint 'Cruce calle Puigtavell / calle de Molla', tiempo 0:00h, altura 38m, coordenadas 41.866057º, 3.077763º.",waypoint,211,1,Cruce calle Puigtavell / calle de Molla,0:00h,38m,41.866057º,3.077763º,3,España,Cataluña,Gerona,Bajo Ampurdán,Las Gavarres (Bajo Ampurdán),Calonge,Puig Cargol y la llanura de Calonge,Familias y niños;Rutas circulares;Ascensiones media montaña,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.2,24.0,357.0,411.0,,185.0,Calonge,Calonge,https://www.rutaspirineos.org/rutas/puig-cargol-i-la-plana-calongina-des-de-calonge,11/11/2025
211_wp-2,"Waypoint 'Cruce - Torre Lloreta', tiempo 0:10h, altura 33m, coordenadas 41.868536º, 3.080365º.",waypoint,211,2,Cruce - Torre Lloreta,0:10h,33m,41.868536º,3.080365º,3,España,Cataluña,Gerona,Bajo Ampurdán,Las Gavarres (Bajo Ampurdán),Calonge,Puig Cargol y la llanura de Calonge,Familias y niños;Rutas circulares;Ascensiones media montaña,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.2,24.0,357.0,411.0,,185.0,Calonge,Calonge,https://www.rutaspirineos.org/rutas/puig-cargol-i-la-plana-calongina-des-de-calonge,11/11/2025
211_wp-3,"Waypoint 'Arroyo del Tinar', tiempo 0:20h, altura 40m, coordenadas 41.871947º, 3.078376º.",waypoint,211,3,Arroyo del Tinar,0:20h,40m,41.871947º,3.078376º,3,España,Cataluña,Gerona,Bajo Ampurdán,Las Gavarres (Bajo Ampurdán),Calonge,Puig Cargol y la llanura de Calonge,Familias y niños;Rutas circulares;Ascensiones media montaña,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.2,24.0,357.0,411.0,,185.0,Calonge,Calonge,https://www.rutaspirineos.org/rutas/puig-cargol-i-la-plana-calongina-des-de-calonge,11/11/2025
211_wp-4,"Waypoint 'Cresta del Puig de la Cendrosa', tiempo 1:20h, altura 307m, coordenadas 41.890092º, 3.082864º.",waypoint,211,4,Cresta del Puig de la Cendrosa,1:20h,307m,41.890092º,3.082864º,3,España,Cataluña,Gerona,Bajo Ampurdán,Las Gavarres (Bajo Ampurdán),Calonge,Puig Cargol y la llanura de Calonge,Familias y niños;Rutas circulares;Ascensiones media montaña,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.2,24.0,357.0,411.0,,185.0,Calonge,Calonge,https://www.rutaspirineos.org/rutas/puig-cargol-i-la-plana-calongina-des-de-calonge,11/11/2025
211_wp-5,"Waypoint 'Cruce de Can Ribot de Fitor', tiempo 1:30h, altura 287m, coordenadas 41.891620º, 3.090830º.",waypoint,211,5,Cruce de Can Ribot de Fitor,1:30h,287m,41.891620º,3.090830º,3,España,Cataluña,Gerona,Bajo Ampurdán,Las Gavarres (Bajo Ampurdán),Calonge,Puig Cargol y la llanura de Calonge,Familias y niños;Rutas circulares;Ascensiones media montaña,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.2,24.0,357.0,411.0,,185.0,Calonge,Calonge,https://www.rutaspirineos.org/rutas/puig-cargol-i-la-plana-calongina-des-de-calonge,11/11/2025
211_wp-6,"Waypoint 'Puig Cargol', tiempo 1:40h, altura 357m, coordenadas 41.887458º, 3.091378º.",waypoint,211,6,Puig Cargol,1:40h,357m,41.887458º,3.091378º,3,España,Cataluña,Gerona,Bajo Ampurdán,Las Gavarres (Bajo Ampurdán),Calonge,Puig Cargol y la llanura de Calonge,Familias y niños;Rutas circulares;Ascensiones media montaña,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.2,24.0,357.0,411.0,,185.0,Calonge,Calonge,https://www.rutaspirineos.org/rutas/puig-cargol-i-la-plana-calongina-des-de-calonge,11/11/2025
211_wp-7,"Waypoint 'Cruce - sendero local de Palamós', tiempo 2:00h, altura 206m, coordenadas 41.880613º, 3.101238º.",waypoint,211,7,Cruce - sendero local de Palamós,2:00h,206m,41.880613º,3.101238º,3,España,Cataluña,Gerona,Bajo Ampurdán,Las Gavarres (Bajo Ampurdán),Calonge,Puig Cargol y la llanura de Calonge,Familias y niños;Rutas circulares;Ascensiones media montaña,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.2,24.0,357.0,411.0,,185.0,Calonge,Calonge,https://www.rutaspirineos.org/rutas/puig-cargol-i-la-plana-calongina-des-de-calonge,11/11/2025
211_wp-8,"Waypoint 'Masía Ribot', tiempo 2:40h, altura 58m, coordenadas 41.868242º, 3.089843º.",waypoint,211,8,Masía Ribot,2:40h,58m,41.868242º,3.089843º,3,España,Cataluña,Gerona,Bajo Ampurdán,Las Gavarres (Bajo Ampurdán),Calonge,Puig Cargol y la llanura de Calonge,Familias y niños;Rutas circulares;Ascensiones media montaña,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.2,24.0,357.0,411.0,,185.0,Calonge,Calonge,https://www.rutaspirineos.org/rutas/puig-cargol-i-la-plana-calongina-des-de-calonge,11/11/2025
211_wp-9,"Waypoint 'Masía Gil', tiempo 2:45h, altura 65m, coordenadas 41.870506º, 3.087595º.",waypoint,211,9,Masía Gil,2:45h,65m,41.870506º,3.087595º,3,España,Cataluña,Gerona,Bajo Ampurdán,Las Gavarres (Bajo Ampurdán),Calonge,Puig Cargol y la llanura de Calonge,Familias y niños;Rutas circulares;Ascensiones media montaña,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.2,24.0,357.0,411.0,,185.0,Calonge,Calonge,https://www.rutaspirineos.org/rutas/puig-cargol-i-la-plana-calongina-des-de-calonge,11/11/2025
211_wp-10,"Waypoint 'Cruce calle Puigtavell / calle de Molla', tiempo 3:05h, altura 38m, coordenadas 41.866057º, 3.077763º.",waypoint,211,10,Cruce calle Puigtavell / calle de Molla,3:05h,38m,41.866057º,3.077763º,3,España,Cataluña,Gerona,Bajo Ampurdán,Las Gavarres (Bajo Ampurdán),Calonge,Puig Cargol y la llanura de Calonge,Familias y niños;Rutas circulares;Ascensiones media montaña,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.2,24.0,357.0,411.0,,185.0,Calonge,Calonge,https://www.rutaspirineos.org/rutas/puig-cargol-i-la-plana-calongina-des-de-calonge,11/11/2025
212_wp-1,"Waypoint 'Punto km 9 - carretera GIP-6821', tiempo 0:00h, altura 462m, coordenadas 41.763090º, 2.939309º.",waypoint,212,1,Punto km 9 - carretera GIP-6821,0:00h,462m,41.763090º,2.939309º,1,España,Cataluña,Gerona,Gironés,Ardenya-Cadiretes (Gironés),Llagostera,Puig de Cadiretes (519m) en la Ardenya,Patrimonio histórico;Ascensiones media montaña;Familias y niños,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",3.9,462.0,519.0,75.0,,55.0,Carretera - punto km 9,Llagostera,https://www.rutaspirineos.org/rutas/puig-de-cadiretes-llagostera,11/11/2025
212_wp-2,"Waypoint 'Menhir d’en Llac', tiempo 0:08h, altura 480m, coordenadas 41.759688º, 2.935288º.",waypoint,212,2,Menhir d’en Llac,0:08h,480m,41.759688º,2.935288º,1,España,Cataluña,Gerona,Gironés,Ardenya-Cadiretes (Gironés),Llagostera,Puig de Cadiretes (519m) en la Ardenya,Patrimonio histórico;Ascensiones media montaña;Familias y niños,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",3.9,462.0,519.0,75.0,,55.0,Carretera - punto km 9,Llagostera,https://www.rutaspirineos.org/rutas/puig-de-cadiretes-llagostera,11/11/2025
212_wp-3,"Waypoint 'Giro a la derecha', tiempo 0:15h, altura 476m, coordenadas 41.755702º, 2.931650º.",waypoint,212,3,Giro a la derecha,0:15h,476m,41.755702º,2.931650º,1,España,Cataluña,Gerona,Gironés,Ardenya-Cadiretes (Gironés),Llagostera,Puig de Cadiretes (519m) en la Ardenya,Patrimonio histórico;Ascensiones media montaña;Familias y niños,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",3.9,462.0,519.0,75.0,,55.0,Carretera - punto km 9,Llagostera,https://www.rutaspirineos.org/rutas/puig-de-cadiretes-llagostera,11/11/2025
212_wp-4,"Waypoint 'Puig de Cadiretes', tiempo 0:25h, altura 519m, coordenadas 41.757477º, 2.928263º.",waypoint,212,4,Puig de Cadiretes,0:25h,519m,41.757477º,2.928263º,1,España,Cataluña,Gerona,Gironés,Ardenya-Cadiretes (Gironés),Llagostera,Puig de Cadiretes (519m) en la Ardenya,Patrimonio histórico;Ascensiones media montaña;Familias y niños,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",3.9,462.0,519.0,75.0,,55.0,Carretera - punto km 9,Llagostera,https://www.rutaspirineos.org/rutas/puig-de-cadiretes-llagostera,11/11/2025
212_wp-5,"Waypoint 'Desvío hacia Pedra sobre Altra', tiempo 0:40h, altura 478m, coordenadas 41.758961º, 2.935239º.",waypoint,212,5,Desvío hacia Pedra sobre Altra,0:40h,478m,41.758961º,2.935239º,1,España,Cataluña,Gerona,Gironés,Ardenya-Cadiretes (Gironés),Llagostera,Puig de Cadiretes (519m) en la Ardenya,Patrimonio histórico;Ascensiones media montaña;Familias y niños,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",3.9,462.0,519.0,75.0,,55.0,Carretera - punto km 9,Llagostera,https://www.rutaspirineos.org/rutas/puig-de-cadiretes-llagostera,11/11/2025
212_wp-6,"Waypoint 'Pedra sobre Altra', tiempo 0:48h, altura 483m, coordenadas 41.760588º, 2.940467º.",waypoint,212,6,Pedra sobre Altra,0:48h,483m,41.760588º,2.940467º,1,España,Cataluña,Gerona,Gironés,Ardenya-Cadiretes (Gironés),Llagostera,Puig de Cadiretes (519m) en la Ardenya,Patrimonio histórico;Ascensiones media montaña;Familias y niños,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",3.9,462.0,519.0,75.0,,55.0,Carretera - punto km 9,Llagostera,https://www.rutaspirineos.org/rutas/puig-de-cadiretes-llagostera,11/11/2025
212_wp-7,"Waypoint 'Punto km 9 - carretera GIP-6821', tiempo 0:00h, altura 462m, coordenadas 41.763090º, 2.939309º.",waypoint,212,7,Punto km 9 - carretera GIP-6821,0:00h,462m,41.763090º,2.939309º,1,España,Cataluña,Gerona,Gironés,Ardenya-Cadiretes (Gironés),Llagostera,Puig de Cadiretes (519m) en la Ardenya,Patrimonio histórico;Ascensiones media montaña;Familias y niños,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",3.9,462.0,519.0,75.0,,55.0,Carretera - punto km 9,Llagostera,https://www.rutaspirineos.org/rutas/puig-de-cadiretes-llagostera,11/11/2025
213_wp-1,"Waypoint 'Collada de Fontalba', tiempo 0:00h, altura N 42.3667434º, coordenadas E 2.1520710º, 2.070m.",waypoint,213,1,Collada de Fontalba,0:00h,N 42.3667434º,E 2.1520710º,2.070m,3,España,Cataluña,Gerona,El Ripollés,Valle de Ribes y Nuria,Queralbs,Puigmal (2.913m) por Fontalba,Rutas circulares;Ascensiones alta montaña,Alta (F),"Rutas de alta montaña en terreno poco abrupto en el que no hay grandes dificultades. Precisa algo de experiencia y de entrenamiento suficiente para este tipo de terrenos. Puede ser necesario usar las manos para guardar el equilibrio en algún momento puntual. Se trata de itinerarios bastante fáciles con pendientes suaves (máximo 30-35°). F (Fácil) es ya un grado de dificultad, no se trata de dificultad 0.",15.0,1.98,2913.0,1000.0,,270.0,Collada de Fontalba,Queralbs,https://www.rutaspirineos.org/rutas/puigmal-por-fontalba,11/11/2025
213_wp-2,"Waypoint 'Cima de la Dou', tiempo 0:45h, altura N 42.3690968º, coordenadas E 2.1324384º, 2.471m.",waypoint,213,2,Cima de la Dou,0:45h,N 42.3690968º,E 2.1324384º,2.471m,3,España,Cataluña,Gerona,El Ripollés,Valle de Ribes y Nuria,Queralbs,Puigmal (2.913m) por Fontalba,Rutas circulares;Ascensiones alta montaña,Alta (F),"Rutas de alta montaña en terreno poco abrupto en el que no hay grandes dificultades. Precisa algo de experiencia y de entrenamiento suficiente para este tipo de terrenos. Puede ser necesario usar las manos para guardar el equilibrio en algún momento puntual. Se trata de itinerarios bastante fáciles con pendientes suaves (máximo 30-35°). F (Fácil) es ya un grado de dificultad, no se trata de dificultad 0.",15.0,1.98,2913.0,1000.0,,270.0,Collada de Fontalba,Queralbs,https://www.rutaspirineos.org/rutas/puigmal-por-fontalba,11/11/2025
213_wp-3,"Waypoint 'Cima del Borrut', tiempo 1:15h, altura N 42.3747826º, coordenadas E 2.1214771º, 2.670m.",waypoint,213,3,Cima del Borrut,1:15h,N 42.3747826º,E 2.1214771º,2.670m,3,España,Cataluña,Gerona,El Ripollés,Valle de Ribes y Nuria,Queralbs,Puigmal (2.913m) por Fontalba,Rutas circulares;Ascensiones alta montaña,Alta (F),"Rutas de alta montaña en terreno poco abrupto en el que no hay grandes dificultades. Precisa algo de experiencia y de entrenamiento suficiente para este tipo de terrenos. Puede ser necesario usar las manos para guardar el equilibrio en algún momento puntual. Se trata de itinerarios bastante fáciles con pendientes suaves (máximo 30-35°). F (Fácil) es ya un grado de dificultad, no se trata de dificultad 0.",15.0,1.98,2913.0,1000.0,,270.0,Collada de Fontalba,Queralbs,https://www.rutaspirineos.org/rutas/puigmal-por-fontalba,11/11/2025
213_wp-4,"Waypoint '4 5
        Puigmal', tiempo 1:50h, altura N 42.3833596º, coordenadas E 2.1168127º, 2.913m.",waypoint,213,4,"4 5
        Puigmal",1:50h,N 42.3833596º,E 2.1168127º,2.913m,3,España,Cataluña,Gerona,El Ripollés,Valle de Ribes y Nuria,Queralbs,Puigmal (2.913m) por Fontalba,Rutas circulares;Ascensiones alta montaña,Alta (F),"Rutas de alta montaña en terreno poco abrupto en el que no hay grandes dificultades. Precisa algo de experiencia y de entrenamiento suficiente para este tipo de terrenos. Puede ser necesario usar las manos para guardar el equilibrio en algún momento puntual. Se trata de itinerarios bastante fáciles con pendientes suaves (máximo 30-35°). F (Fácil) es ya un grado de dificultad, no se trata de dificultad 0.",15.0,1.98,2913.0,1000.0,,270.0,Collada de Fontalba,Queralbs,https://www.rutaspirineos.org/rutas/puigmal-por-fontalba,11/11/2025
213_wp-5,"Waypoint 'Forat del Embut', tiempo 2:30h, altura N 42.3974637º, coordenadas E 2.1361286º, 2.280m.",waypoint,213,5,Forat del Embut,2:30h,N 42.3974637º,E 2.1361286º,2.280m,3,España,Cataluña,Gerona,El Ripollés,Valle de Ribes y Nuria,Queralbs,Puigmal (2.913m) por Fontalba,Rutas circulares;Ascensiones alta montaña,Alta (F),"Rutas de alta montaña en terreno poco abrupto en el que no hay grandes dificultades. Precisa algo de experiencia y de entrenamiento suficiente para este tipo de terrenos. Puede ser necesario usar las manos para guardar el equilibrio en algún momento puntual. Se trata de itinerarios bastante fáciles con pendientes suaves (máximo 30-35°). F (Fácil) es ya un grado de dificultad, no se trata de dificultad 0.",15.0,1.98,2913.0,1000.0,,270.0,Collada de Fontalba,Queralbs,https://www.rutaspirineos.org/rutas/puigmal-por-fontalba,11/11/2025
213_wp-6,"Waypoint '6 7
        Santuario de Nuria', tiempo 3:05h, altura N 42.3970661º, coordenadas E 2.1521360º, 1.980m.",waypoint,213,6,"6 7
        Santuario de Nuria",3:05h,N 42.3970661º,E 2.1521360º,1.980m,3,España,Cataluña,Gerona,El Ripollés,Valle de Ribes y Nuria,Queralbs,Puigmal (2.913m) por Fontalba,Rutas circulares;Ascensiones alta montaña,Alta (F),"Rutas de alta montaña en terreno poco abrupto en el que no hay grandes dificultades. Precisa algo de experiencia y de entrenamiento suficiente para este tipo de terrenos. Puede ser necesario usar las manos para guardar el equilibrio en algún momento puntual. Se trata de itinerarios bastante fáciles con pendientes suaves (máximo 30-35°). F (Fácil) es ya un grado de dificultad, no se trata de dificultad 0.",15.0,1.98,2913.0,1000.0,,270.0,Collada de Fontalba,Queralbs,https://www.rutaspirineos.org/rutas/puigmal-por-fontalba,11/11/2025
